OBJECTID *,Shape *,Field1,index,DT_UTC_ts,mag,lat,lon,source,time_diff,duplicate,geometry
7472,Point,00:00.0,7473,30:26.7,0.6,55.9162,-120.5506,nrcan,364.883,0,POINT (-120.5506 55.9162)
7473,Point,00:00.0,7474,35:32.9,0.4,55.9299,-120.5538,nrcan,306.239,0,POINT (-120.5538 55.9299)
7474,Point,00:00.0,7475,40:55.9,0.5,55.9266,-120.5483,nrcan,322.984,0,POINT (-120.5483 55.9266)
7475,Point,00:00.0,7476,51:06.1,1.9,55.9287,-120.5445,nrcan,610.241,0,POINT (-120.5445 55.9287)
7476,Point,00:00.0,7477,53:03.9,1,55.9271,-120.5436,nrcan,117.735,0,POINT (-120.5436 55.9271)
7477,Point,00:00.0,7478,55:02.1,1.2,55.9255,-120.5428,nrcan,118.188,0,POINT (-120.5428 55.9255)
7478,Point,00:00.0,7479,56:20.3,0.6,55.9246,-120.5521,nrcan,78.27,0,POINT (-120.5521 55.9246)
7479,Point,00:00.0,7480,57:24.2,0.6,55.932,-120.5575,nrcan,63.89,0,POINT (-120.5575 55.932)
7480,Point,00:00.0,7481,02:09.8,0.5,55.9298,-120.5501,nrcan,285.532,0,POINT (-120.5501 55.9298)
7481,Point,00:00.0,7482,09:11.5,0.4,55.9345,-120.549,nrcan,421.751,0,POINT (-120.549 55.9345)
7482,Point,00:00.0,7483,13:30.7,0.6,55.9299,-120.5538,nrcan,259.18,0,POINT (-120.5538 55.9299)
7483,Point,00:00.0,7484,30:40.3,1.9,55.9308,-120.5482,nrcan,1029.595,0,POINT (-120.5482 55.9308)
7484,Point,00:00.0,7485,33:35.2,0.5,55.9257,-120.5559,nrcan,174.918,0,POINT (-120.5559 55.9257)
7485,Point,00:00.0,7486,43:37.8,0.8,55.9235,-120.5466,nrcan,602.623,0,POINT (-120.5466 55.9235)
7486,Point,00:00.0,7487,45:07.2,0.5,55.9283,-120.5529,nrcan,89.349,0,POINT (-120.5529 55.9283)
7487,Point,00:00.0,7488,45:21.8,0.6,55.9257,-120.5577,nrcan,14.635,0,POINT (-120.5577 55.9257)
7488,Point,00:00.0,7489,55:29.3,1,55.9287,-120.5426,nrcan,607.499,0,POINT (-120.5426 55.9287)
7489,Point,00:00.0,7490,15:39.3,1.2,55.9271,-120.5436,nrcan,1210.025,0,POINT (-120.5436 55.9271)
7490,Point,00:00.0,7491,56:39.6,2.1,55.9319,-120.5481,nrcan,2460.281,0,POINT (-120.5481 55.9319)
7491,Point,00:00.0,7492,58:45.3,0.8,55.9265,-120.5352,nrcan,125.65,0,POINT (-120.5352 55.9265)
7492,Point,00:00.0,7493,04:18.9,0.9,55.9094,-120.5574,nrcan,333.667,0,POINT (-120.5574 55.9094)
7493,Point,00:00.0,7494,15:34.5,0.8,55.9234,-120.5447,nrcan,675.514,0,POINT (-120.5447 55.9234)
7494,Point,00:00.0,7495,15:44.7,0.9,55.9079,-120.5621,nrcan,10.238,0,POINT (-120.5621 55.9079)
7495,Point,00:00.0,7496,35:05.5,0.7,55.9131,-120.5582,nrcan,1160.854,0,POINT (-120.5582 55.9131)
7496,Point,00:00.0,7497,43:58.9,0.6,55.9157,-120.5572,nrcan,533.333,0,POINT (-120.5572 55.9157)
7497,Point,00:00.0,7498,07:11.8,1,55.9184,-120.5617,nrcan,1392.892,0,POINT (-120.5617 55.9184)
7498,Point,00:00.0,7499,12:37.6,1.4,55.9319,-120.5481,nrcan,325.789,0,POINT (-120.5481 55.9319)
7499,Point,00:00.0,7500,20:41.9,1.5,55.9276,-120.5445,nrcan,484.376,0,POINT (-120.5445 55.9276)
7500,Point,00:00.0,7501,30:56.3,1.3,55.9099,-120.5564,nrcan,614.413,0,POINT (-120.5564 55.9099)
7501,Point,00:00.0,7502,47:09.8,0.7,55.9362,-120.5555,nrcan,973.407,0,POINT (-120.5555 55.9362)
7502,Point,00:00.0,7503,52:37.1,1.3,55.9122,-120.5732,nrcan,327.32,0,POINT (-120.5732 55.9122)
7503,Point,00:00.0,7504,56:15.7,1.6,55.9298,-120.5501,nrcan,218.584,0,POINT (-120.5501 55.9298)
7504,Point,00:00.0,7505,16:01.2,1.2,55.9174,-120.5693,nrcan,1185.564,0,POINT (-120.5693 55.9174)
7505,Point,00:00.0,7506,55:43.9,1.2,55.933,-120.5518,nrcan,2382.646,0,POINT (-120.5518 55.933)
7506,Point,00:00.0,7507,16:39.0,0.6,55.933,-120.5537,nrcan,1255.13,0,POINT (-120.5537 55.933)
7507,Point,00:00.0,7508,16:57.8,0.7,55.9308,-120.5444,nrcan,18.775,0,POINT (-120.5444 55.9308)
7508,Point,00:00.0,7509,19:36.2,0.6,55.9282,-120.5492,nrcan,158.408,0,POINT (-120.5492 55.9282)
7509,Point,00:00.0,7510,20:31.5,1.1,55.9298,-120.5482,nrcan,55.285,0,POINT (-120.5482 55.9298)
7510,Point,00:00.0,7511,23:22.7,1.2,55.9112,-120.5349,nrcan,171.273,0,POINT (-120.5349 55.9112)
7511,Point,00:00.0,7512,27:09.1,1.2,55.933,-120.5556,nrcan,226.383,0,POINT (-120.5556 55.933)
7512,Point,00:00.0,7513,33:17.6,0.8,55.9303,-120.5454,nrcan,368.492,0,POINT (-120.5454 55.9303)
7513,Point,00:00.0,7514,47:02.4,0.9,55.9328,-120.5387,nrcan,824.825,0,POINT (-120.5387 55.9328)
7514,Point,00:00.0,7515,25:24.2,0.8,55.9131,-120.5582,nrcan,2301.783,0,POINT (-120.5582 55.9131)
7515,Point,00:00.0,7516,48:22.5,1.1,55.9367,-120.5564,nrcan,1378.313,0,POINT (-120.5564 55.9367)
7516,Point,00:00.0,7517,55:46.6,0.6,55.934,-120.5499,nrcan,444.109,0,POINT (-120.5499 55.934)
7517,Point,00:00.0,7518,14:31.2,0.7,55.9341,-120.5574,nrcan,1124.572,0,POINT (-120.5574 55.9341)
7518,Point,00:00.0,7519,26:04.1,1.7,55.9215,-120.556,nrcan,692.932,0,POINT (-120.556 55.9215)
7519,Point,00:00.0,7520,31:13.3,1.2,55.9309,-120.5538,nrcan,309.164,0,POINT (-120.5538 55.9309)
7520,Point,00:00.0,7521,57:04.1,0.8,55.9277,-120.5502,nrcan,1550.816,0,POINT (-120.5502 55.9277)
7521,Point,00:00.0,7522,38:06.0,1,55.9289,-120.5595,nrcan,2461.831,0,POINT (-120.5595 55.9289)
7522,Point,00:00.0,7523,55:41.1,0.9,55.9351,-120.5555,nrcan,1055.178,0,POINT (-120.5555 55.9351)
7523,Point,00:00.0,7524,01:43.1,1.4,55.9288,-120.5557,nrcan,361.927,0,POINT (-120.5557 55.9288)
7524,Point,00:00.0,7525,03:42.8,1.3,55.9351,-120.5555,nrcan,119.722,0,POINT (-120.5555 55.9351)
7525,Point,00:00.0,7526,12:21.4,0.7,55.8839,-120.4919,nrcan,518.664,0,POINT (-120.4919 55.8839)
7526,Point,00:00.0,7527,21:40.2,1.6,55.9297,-120.5445,nrcan,558.777,0,POINT (-120.5445 55.9297)
7527,Point,00:00.0,7528,24:28.7,1.1,55.9105,-120.5592,nrcan,168.426,0,POINT (-120.5592 55.9105)
7528,Point,00:00.0,7529,31:09.6,1.3,55.9249,-120.5783,nrcan,400.987,0,POINT (-120.5783 55.9249)
7529,Point,00:00.0,7530,37:21.8,1,55.9278,-120.5558,nrcan,372.18,0,POINT (-120.5558 55.9278)
7530,Point,00:00.0,7531,58:00.6,0.7,55.9351,-120.5555,nrcan,1238.757,0,POINT (-120.5555 55.9351)
7531,Point,00:00.0,7532,03:04.3,1.2,55.9066,-120.5453,nrcan,303.688,0,POINT (-120.5453 55.9066)
7532,Point,00:00.0,7533,03:17.9,1.2,55.9194,-120.5561,nrcan,13.659,0,POINT (-120.5561 55.9194)
7533,Point,00:00.0,7534,06:45.9,0.5,55.9128,-120.5339,nrcan,207.951,0,POINT (-120.5339 55.9128)
7534,Point,00:00.0,7535,07:45.1,0.8,55.9308,-120.5463,nrcan,59.226,0,POINT (-120.5463 55.9308)
7535,Point,00:00.0,7536,16:03.6,0.6,55.9093,-120.5462,nrcan,498.55,0,POINT (-120.5462 55.9093)
7536,Point,00:00.0,7537,16:47.7,0.6,55.9325,-120.5528,nrcan,44.1,0,POINT (-120.5528 55.9325)
7537,Point,00:00.0,7538,28:04.7,1.2,55.9089,-120.5621,nrcan,676.952,0,POINT (-120.5621 55.9089)
7538,Point,00:00.0,7539,35:33.6,0.5,55.895,-120.4779,nrcan,448.886,0,POINT (-120.4779 55.895)
7539,Point,00:00.0,7540,45:03.9,0.6,55.9183,-120.5561,nrcan,570.314,0,POINT (-120.5561 55.9183)
7540,Point,00:00.0,7541,46:13.6,1.1,55.9266,-120.5465,nrcan,69.725,0,POINT (-120.5465 55.9266)
7541,Point,00:00.0,7542,48:14.0,1,55.9304,-120.5529,nrcan,120.333,0,POINT (-120.5529 55.9304)
7542,Point,00:00.0,7543,13:59.1,0.8,55.9362,-120.5573,nrcan,1545.119,0,POINT (-120.5573 55.9362)
7543,Point,00:00.0,7544,20:29.4,1.5,55.9299,-120.5538,nrcan,390.293,0,POINT (-120.5538 55.9299)
7544,Point,00:00.0,7545,22:07.2,0.9,55.9342,-120.563,nrcan,97.877,0,POINT (-120.563 55.9342)
7545,Point,00:00.0,7546,23:39.4,0.9,55.9331,-120.5631,nrcan,92.154,0,POINT (-120.5631 55.9331)
7546,Point,00:00.0,7547,26:07.3,0.9,55.9363,-120.5648,nrcan,147.942,0,POINT (-120.5648 55.9363)
7547,Point,00:00.0,7548,27:28.7,1.3,55.933,-120.5556,nrcan,81.35,0,POINT (-120.5556 55.933)
7548,Point,00:00.0,7549,28:02.1,0.6,55.9321,-120.5631,nrcan,33.393,0,POINT (-120.5631 55.9321)
7549,Point,00:00.0,7550,29:24.8,0.7,55.9321,-120.5631,nrcan,82.707,0,POINT (-120.5631 55.9321)
7550,Point,00:00.0,7551,35:35.3,0.9,55.9363,-120.5667,nrcan,370.518,0,POINT (-120.5667 55.9363)
7551,Point,00:00.0,7552,35:55.6,1.1,55.9257,-120.5577,nrcan,20.328,0,POINT (-120.5577 55.9257)
7552,Point,00:00.0,7553,37:29.3,0.7,55.9267,-120.5577,nrcan,93.67,0,POINT (-120.5577 55.9267)
7553,Point,00:00.0,7554,50:55.6,1.1,55.9373,-120.5573,nrcan,806.269,0,POINT (-120.5573 55.9373)
7554,Point,00:00.0,7555,04:47.7,1.1,55.9078,-120.5565,nrcan,832.124,0,POINT (-120.5565 55.9078)
7555,Point,00:00.0,7556,06:09.8,1.3,55.9363,-120.5667,nrcan,82.104,0,POINT (-120.5667 55.9363)
7556,Point,00:00.0,7557,20:17.2,1.5,55.9339,-120.5443,nrcan,847.442,0,POINT (-120.5443 55.9339)
7557,Point,00:00.0,7558,26:45.4,0.8,55.9352,-120.5611,nrcan,388.114,0,POINT (-120.5611 55.9352)
7558,Point,00:00.0,7559,28:11.7,0.8,55.9353,-120.5667,nrcan,86.328,0,POINT (-120.5667 55.9353)
7559,Point,00:00.0,7560,33:31.9,0.8,55.9247,-120.5596,nrcan,320.165,0,POINT (-120.5596 55.9247)
7560,Point,00:00.0,7561,41:23.3,1.3,55.9089,-120.564,nrcan,471.482,0,POINT (-120.564 55.9089)
7561,Point,00:00.0,7562,41:51.6,1.7,55.9362,-120.5573,nrcan,28.289,0,POINT (-120.5573 55.9362)
7562,Point,00:00.0,7563,47:31.2,0.6,55.9384,-120.5685,nrcan,339.622,0,POINT (-120.5685 55.9384)
7563,Point,00:00.0,7564,51:34.3,0.9,55.9326,-120.5603,nrcan,243.001,0,POINT (-120.5603 55.9326)
7564,Point,00:00.0,7565,51:56.9,0.7,55.9343,-120.5724,nrcan,22.606,0,POINT (-120.5724 55.9343)
7565,Point,00:00.0,7566,54:10.3,0.8,55.931,-120.565,nrcan,133.477,0,POINT (-120.565 55.931)
7566,Point,00:00.0,7567,04:02.5,0.8,55.9363,-120.5667,nrcan,592.131,0,POINT (-120.5667 55.9363)
7567,Point,00:00.0,7568,09:34.2,0.9,55.9353,-120.5686,nrcan,331.69,0,POINT (-120.5686 55.9353)
7568,Point,00:00.0,7569,11:07.5,0.5,55.9363,-120.5686,nrcan,93.364,0,POINT (-120.5686 55.9363)
7569,Point,00:00.0,7570,11:20.1,0.8,55.9342,-120.5649,nrcan,12.567,0,POINT (-120.5649 55.9342)
7570,Point,00:00.0,7571,12:01.1,1.5,55.9342,-120.563,nrcan,40.988,0,POINT (-120.563 55.9342)
7571,Point,00:00.0,7572,13:36.4,0.9,55.9299,-120.5576,nrcan,95.368,0,POINT (-120.5576 55.9299)
7572,Point,00:00.0,7573,19:04.3,0.8,55.928,-120.5342,nrcan,327.87,0,POINT (-120.5342 55.928)
7573,Point,00:00.0,7574,20:55.8,0.9,55.9321,-120.5631,nrcan,111.522,0,POINT (-120.5631 55.9321)
7574,Point,00:00.0,7575,22:14.8,0.5,55.9289,-120.5595,nrcan,78.966,0,POINT (-120.5595 55.9289)
7575,Point,00:00.0,7576,24:13.9,0.8,55.9331,-120.5649,nrcan,119.132,0,POINT (-120.5649 55.9331)
7576,Point,00:00.0,7577,30:08.9,0.8,55.9347,-120.5639,nrcan,354.935,0,POINT (-120.5639 55.9347)
7577,Point,00:00.0,7578,30:26.4,0.5,55.9389,-120.5638,nrcan,17.577,0,POINT (-120.5638 55.9389)
7578,Point,00:00.0,7579,34:09.7,1,55.9352,-120.5649,nrcan,223.224,0,POINT (-120.5649 55.9352)
7579,Point,00:00.0,7580,40:32.1,1.1,55.9257,-120.5577,nrcan,382.459,0,POINT (-120.5577 55.9257)
7580,Point,00:00.0,7581,40:50.2,2,55.9352,-120.5592,nrcan,18.083,0,POINT (-120.5592 55.9352)
7581,Point,00:00.0,7582,41:16.2,1.6,55.9304,-120.5566,nrcan,25.994,0,POINT (-120.5566 55.9304)
7582,Point,00:00.0,7583,41:34.8,1.5,55.9342,-120.5668,nrcan,18.634,0,POINT (-120.5668 55.9342)
7583,Point,00:00.0,7584,58:32.6,0.9,55.9089,-120.5583,nrcan,1017.774,0,POINT (-120.5583 55.9089)
7584,Point,00:00.0,7585,15:22.7,1.3,55.9383,-120.561,nrcan,1010.11,0,POINT (-120.561 55.9383)
7585,Point,00:00.0,7586,19:55.5,1.8,55.9353,-120.5667,nrcan,272.751,0,POINT (-120.5667 55.9353)
7586,Point,00:00.0,7587,30:49.0,1.6,55.932,-120.5537,nrcan,653.494,0,POINT (-120.5537 55.932)
7587,Point,00:00.0,7588,42:54.2,1.4,55.9283,-120.5567,nrcan,725.248,0,POINT (-120.5567 55.9283)
7588,Point,00:00.0,7589,03:18.3,1.6,55.9362,-120.5592,nrcan,1224.066,0,POINT (-120.5592 55.9362)
7589,Point,00:00.0,7590,28:39.7,2.4,55.9342,-120.5668,nrcan,1521.418,0,POINT (-120.5668 55.9342)
7590,Point,00:00.0,7591,12:19.9,1.6,55.9341,-120.5555,nrcan,2620.229,0,POINT (-120.5555 55.9341)
7591,Point,00:00.0,7592,18:08.8,1.4,55.9036,-120.5585,nrcan,348.846,0,POINT (-120.5585 55.9036)
7592,Point,00:00.0,7593,23:43.6,1.4,55.9342,-120.5649,nrcan,334.872,0,POINT (-120.5649 55.9342)
7593,Point,00:00.0,7594,30:12.1,0.7,55.9309,-120.55,nrcan,388.449,0,POINT (-120.55 55.9309)
7594,Point,00:00.0,7595,36:05.3,0.8,55.9274,-120.5661,nrcan,353.189,0,POINT (-120.5661 55.9274)
7595,Point,00:00.0,7596,38:07.1,0.7,55.9319,-120.55,nrcan,121.83,0,POINT (-120.55 55.9319)
7596,Point,00:00.0,7597,54:46.4,0.9,55.9347,-120.5602,nrcan,999.296,0,POINT (-120.5602 55.9347)
7597,Point,00:00.0,7598,03:40.9,1.2,55.9326,-120.564,nrcan,534.499,0,POINT (-120.564 55.9326)
7598,Point,00:00.0,7599,06:14.0,1.3,55.9373,-120.5592,nrcan,153.125,0,POINT (-120.5592 55.9373)
7599,Point,00:00.0,7600,51:26.0,1.2,55.9341,-120.5612,nrcan,2711.931,0,POINT (-120.5612 55.9341)
7600,Point,00:00.0,7601,52:37.8,1.4,55.9272,-120.5511,nrcan,71.83,0,POINT (-120.5511 55.9272)
7601,Point,00:00.0,7602,52:43.3,1.7,55.9298,-120.5501,nrcan,5.528,0,POINT (-120.5501 55.9298)
7602,Point,00:00.0,7603,10:24.4,0.9,55.9141,-120.5582,nrcan,1061.115,0,POINT (-120.5582 55.9141)
7603,Point,00:00.0,7604,12:41.1,1.2,55.931,-120.5594,nrcan,136.705,0,POINT (-120.5594 55.931)
7604,Point,00:00.0,7605,28:36.2,1.7,55.9305,-120.5604,nrcan,955.039,0,POINT (-120.5604 55.9305)
7605,Point,00:00.0,7606,49:55.4,1.2,55.9347,-120.5677,nrcan,1279.227,0,POINT (-120.5677 55.9347)
7606,Point,00:00.0,7607,13:17.0,1.8,55.932,-120.5556,nrcan,1401.563,0,POINT (-120.5556 55.932)
7607,Point,00:00.0,7608,42:53.9,1.6,55.9037,-120.5641,nrcan,1776.88,0,POINT (-120.5641 55.9037)
7608,Point,00:00.0,7609,47:44.3,0.8,55.9203,-120.5429,nrcan,290.43,0,POINT (-120.5429 55.9203)
7609,Point,00:00.0,7610,49:04.8,2.2,55.9351,-120.5574,nrcan,80.492,0,POINT (-120.5574 55.9351)
7610,Point,00:00.0,7611,18:18.7,2,56.0439,-120.5562,nrcan,1753.908,0,POINT (-120.5562 56.0439)
7611,Point,00:00.0,7612,25:46.4,1.5,55.9383,-120.5591,nrcan,447.677,0,POINT (-120.5591 55.9383)
7612,Point,00:00.0,7613,51:23.8,1.3,55.9308,-120.5444,nrcan,1537.465,0,POINT (-120.5444 55.9308)
7613,Point,00:00.0,7614,53:27.7,1.6,55.9068,-120.5566,nrcan,3723.872,0,POINT (-120.5566 55.9068)
7614,Point,00:00.0,7615,13:36.9,1.1,55.9271,-120.5914,nrcan,1209.2,0,POINT (-120.5914 55.9271)
7615,Point,00:00.0,7616,29:36.2,1.1,56.029,-120.5379,nrcan,959.266,0,POINT (-120.5379 56.029)
7616,Point,00:00.0,7617,55:27.1,1.6,55.9341,-120.5574,nrcan,1550.903,0,POINT (-120.5574 55.9341)
7617,Point,00:00.0,7618,58:17.0,1,55.9068,-120.564,nrcan,169.937,0,POINT (-120.564 55.9068)
7618,Point,00:00.0,7619,01:39.2,1.1,55.9205,-120.5617,nrcan,11002.15,0,POINT (-120.5617 55.9205)
7619,Point,00:00.0,7620,34:45.6,1.3,56.0496,-120.5513,nrcan,5586.404,0,POINT (-120.5513 56.0496)
7620,Point,00:00.0,7621,56:18.0,1.6,55.9321,-120.5687,nrcan,1292.405,0,POINT (-120.5687 55.9321)
7621,Point,00:00.0,7622,57:37.1,1,55.9246,-120.5578,nrcan,79.119,0,POINT (-120.5578 55.9246)
7622,Point,00:00.0,7623,44:52.7,1.5,55.9058,-120.5603,nrcan,2835.663,0,POINT (-120.5603 55.9058)
7623,Point,00:00.0,7624,53:56.7,0.8,55.9024,-120.5455,nrcan,7744.002,0,POINT (-120.5455 55.9024)
7624,Point,00:00.0,7625,56:52.0,0.9,55.9196,-120.5804,nrcan,175.277,0,POINT (-120.5804 55.9196)
7625,Point,00:00.0,7626,18:26.6,2.1,55.9047,-120.5604,nrcan,1294.555,0,POINT (-120.5604 55.9047)
7626,Point,00:00.0,7627,21:03.0,0.9,55.9273,-120.5586,nrcan,156.404,0,POINT (-120.5586 55.9273)
7627,Point,00:00.0,7628,35:16.3,1.3,56.0418,-120.5562,nrcan,853.328,0,POINT (-120.5562 56.0418)
7628,Point,00:00.0,7629,48:54.0,1.3,55.9098,-120.5508,nrcan,817.709,0,POINT (-120.5508 55.9098)
7629,Point,00:00.0,7630,00:06.1,1.3,55.9087,-120.5434,nrcan,7872.109,0,POINT (-120.5434 55.9087)
7630,Point,00:00.0,7631,59:10.0,1.2,55.9184,-120.5674,nrcan,3543.849,0,POINT (-120.5674 55.9184)
7631,Point,00:00.0,7632,22:53.5,1.4,55.9404,-120.5591,nrcan,5023.496,0,POINT (-120.5591 55.9404)
7632,Point,00:00.0,7633,39:58.9,1.7,56.0392,-120.5535,nrcan,1025.436,0,POINT (-120.5535 56.0392)
7633,Point,00:00.0,7634,59:09.0,1,55.9362,-120.5555,nrcan,1150.125,0,POINT (-120.5555 55.9362)
7634,Point,00:00.0,7635,11:45.0,1.3,56.0419,-120.5637,nrcan,4355.996,0,POINT (-120.5637 56.0419)
7635,Point,00:00.0,7636,29:10.3,1.4,56.0524,-120.5596,nrcan,1045.312,0,POINT (-120.5596 56.0524)
7636,Point,00:00.0,7637,38:22.0,1,56.0462,-120.5673,nrcan,551.64,0,POINT (-120.5673 56.0462)
7637,Point,00:00.0,7638,41:09.9,1.5,56.0334,-120.5528,nrcan,167.875,0,POINT (-120.5528 56.0334)
7638,Point,00:00.0,7639,46:18.0,0.8,55.9076,-120.5378,nrcan,308.164,0,POINT (-120.5378 55.9076)
7639,Point,00:00.0,7640,49:29.0,0.9,55.9342,-120.5668,nrcan,190.985,0,POINT (-120.5668 55.9342)
7640,Point,00:00.0,7641,53:24.5,1.2,56.0351,-120.5687,nrcan,235.473,0,POINT (-120.5687 56.0351)
7641,Point,00:00.0,7642,57:04.5,0.8,55.9067,-120.5491,nrcan,220.057,0,POINT (-120.5491 55.9067)
7642,Point,00:00.0,7643,10:08.4,1.1,55.9057,-120.5566,nrcan,783.84,0,POINT (-120.5566 55.9057)
7643,Point,00:00.0,7644,16:05.5,1.7,56.0392,-120.5535,nrcan,357.139,0,POINT (-120.5535 56.0392)
7644,Point,00:00.0,7645,17:46.9,1.1,56.0374,-120.5414,nrcan,101.39,0,POINT (-120.5414 56.0374)
7645,Point,00:00.0,7646,36:32.7,0.9,56.0419,-120.5637,nrcan,1125.788,0,POINT (-120.5637 56.0419)
7646,Point,00:00.0,7647,47:00.1,0.8,56.042,-120.575,nrcan,627.371,0,POINT (-120.575 56.042)
7647,Point,00:00.0,7648,57:15.7,1.1,55.8992,-120.5419,nrcan,615.636,0,POINT (-120.5419 55.8992)
7648,Point,00:00.0,7649,10:55.5,1.8,55.9014,-120.5493,nrcan,819.832,0,POINT (-120.5493 55.9014)
7649,Point,00:00.0,7650,20:34.5,1,56.0439,-120.5562,nrcan,578.943,0,POINT (-120.5562 56.0439)
7650,Point,00:00.0,7651,37:01.2,2.1,56.0376,-120.5564,nrcan,986.752,0,POINT (-120.5564 56.0376)
7651,Point,00:00.0,7652,05:28.0,1.1,55.9362,-120.5592,nrcan,1706.744,0,POINT (-120.5592 55.9362)
7652,Point,00:00.0,7653,07:31.9,0.9,55.934,-120.5462,nrcan,123.924,0,POINT (-120.5462 55.934)
7653,Point,00:00.0,7654,36:42.4,1,55.9362,-120.5573,nrcan,1750.545,0,POINT (-120.5573 55.9362)
7654,Point,00:00.0,7655,02:27.1,1.8,56.0382,-120.5592,nrcan,1544.681,0,POINT (-120.5592 56.0382)
7655,Point,00:00.0,7656,12:36.4,1.3,56.045,-120.5542,nrcan,4209.254,0,POINT (-120.5542 56.045)
7656,Point,00:00.0,7657,44:25.1,1.1,55.9362,-120.5536,nrcan,12708.748,0,POINT (-120.5536 55.9362)
7657,Point,00:00.0,7658,17:09.6,1.4,56.0503,-120.5597,nrcan,1964.495,0,POINT (-120.5597 56.0503)
7658,Point,00:00.0,7659,18:56.0,1.3,55.9383,-120.5591,nrcan,14506.412,0,POINT (-120.5591 55.9383)
7659,Point,00:00.0,7660,46:16.8,1.7,56.0353,-120.5377,nrcan,12440.727,0,POINT (-120.5377 56.0353)
7660,Point,00:00.0,7661,57:01.4,1.9,56.0502,-120.5522,nrcan,644.671,0,POINT (-120.5522 56.0502)
7661,Point,00:00.0,7662,46:35.4,0.6,56.0399,-120.5676,nrcan,2973.953,0,POINT (-120.5676 56.0399)
7662,Point,00:00.0,7663,52:42.0,1.1,56.0395,-120.6755,nrcan,7566.608,0,POINT (-120.6755 56.0395)
7663,Point,00:00.0,7664,29:21.2,0.5,56.0369,-120.6841,nrcan,2199.202,0,POINT (-120.6841 56.0369)
7664,Point,00:00.0,7665,49:13.3,2,55.9244,-120.5409,nrcan,4792.124,0,POINT (-120.5409 55.9244)
7665,Point,00:00.0,7666,12:11.1,0.8,56.0416,-120.6811,nrcan,1377.792,0,POINT (-120.6811 56.0416)
7666,Point,00:00.0,7667,09:05.8,0.4,55.915,-120.545,nrcan,3414.683,0,POINT (-120.545 55.915)
7667,Point,00:00.0,7668,10:59.7,1,56.0458,-120.681,nrcan,113.877,0,POINT (-120.681 56.0458)
7668,Point,00:00.0,7669,32:24.4,0.8,56.0417,-120.6849,nrcan,1284.724,0,POINT (-120.6849 56.0417)
7669,Point,00:00.0,7670,16:00.7,1.3,56.0448,-120.681,nrcan,6216.339,0,POINT (-120.681 56.0448)
7670,Point,00:00.0,7671,21:17.6,0.7,56.0448,-120.6791,nrcan,316.881,0,POINT (-120.6791 56.0448)
7671,Point,00:00.0,7672,06:33.0,1,56.0239,-120.6911,nrcan,9915.377,0,POINT (-120.6911 56.0239)
7672,Point,00:00.0,7673,07:24.7,0.7,56.0307,-120.6881,nrcan,51.665,0,POINT (-120.6881 56.0307)
7673,Point,00:00.0,7674,08:02.5,1,56.0265,-120.6919,nrcan,37.878,0,POINT (-120.6919 56.0265)
7674,Point,00:00.0,7675,23:40.6,0.6,56.0389,-120.6728,nrcan,938.101,0,POINT (-120.6728 56.0389)
7675,Point,00:00.0,7676,53:08.7,1.6,55.9119,-120.5507,nrcan,1768.107,0,POINT (-120.5507 55.9119)
7676,Point,00:00.0,7677,34:26.9,1.2,55.9142,-120.56,nrcan,34878.167,0,POINT (-120.56 55.9142)
7677,Point,00:00.0,7678,41:26.8,0.7,55.9123,-120.5769,nrcan,14819.939,0,POINT (-120.5769 55.9123)
7678,Point,00:00.0,7679,13:11.0,0.7,56.0254,-120.6901,nrcan,5504.195,0,POINT (-120.6901 56.0254)
7679,Point,00:00.0,7680,27:14.0,0.8,56.0873,-121.0189,nrcan,8042.937,0,POINT (-121.0189 56.0873)
7680,Point,00:00.0,7681,47:19.5,1.1,55.9153,-120.5637,nrcan,4805.561,0,POINT (-120.5637 55.9153)
7681,Point,00:00.0,7682,31:08.3,0.9,55.911,-120.5583,nrcan,13428.716,0,POINT (-120.5583 55.911)
7682,Point,00:00.0,7683,35:25.1,1.8,55.913,-120.5526,nrcan,7456.81,0,POINT (-120.5526 55.913)
7683,Point,00:00.0,7684,23:43.5,1.4,55.9153,-120.5656,nrcan,17298.422,0,POINT (-120.5656 55.9153)
7684,Point,00:00.0,7685,55:39.7,1.3,55.9142,-120.5656,nrcan,1916.247,0,POINT (-120.5656 55.9142)
7685,Point,00:00.0,7686,26:07.1,0.8,55.9094,-120.5574,nrcan,19827.385,0,POINT (-120.5574 55.9094)
7686,Point,00:00.0,7687,10:48.0,0.6,55.9163,-120.5656,nrcan,27880.913,0,POINT (-120.5656 55.9163)
7687,Point,00:00.0,7688,44:02.6,1.4,55.9089,-120.5565,nrcan,12794.585,0,POINT (-120.5565 55.9089)
7688,Point,00:00.0,7689,52:10.9,1.1,55.9239,-120.5419,nrcan,488.279,0,POINT (-120.5419 55.9239)
7689,Point,00:00.0,7690,22:43.8,1.1,55.9229,-120.5438,nrcan,1832.891,0,POINT (-120.5438 55.9229)
7690,Point,00:00.0,7691,38:49.2,1.4,55.945,-120.5486,nrcan,965.376,0,POINT (-120.5486 55.945)
7691,Point,00:00.0,7692,08:47.5,1.2,55.9245,-120.5428,nrcan,1798.291,0,POINT (-120.5428 55.9245)
7692,Point,00:00.0,7693,19:50.2,1.5,55.9202,-120.5373,nrcan,662.785,0,POINT (-120.5373 55.9202)
