,FID,geometry,sim_0
138,138,"POLYGON ((125125.86896790686 6252085.416192899, 145125.86896790686 6252085.416192899, 145125.86896790686 6232085.416192899, 125125.86896790686 6232085.416192899, 125125.86896790686 6252085.416192899))",0.0
139,139,"POLYGON ((125125.86896790686 6232085.416192899, 145125.86896790686 6232085.416192899, 145125.86896790686 6212085.416192899, 125125.86896790686 6212085.416192899, 125125.86896790686 6232085.416192899))",0.0
140,140,"POLYGON ((125125.86896790686 6212085.416192899, 145125.86896790686 6212085.416192899, 145125.86896790686 6192085.416192899, 125125.86896790686 6192085.416192899, 125125.86896790686 6212085.416192899))",0.0
141,141,"POLYGON ((125125.86896790686 6192085.416192899, 145125.86896790686 6192085.416192899, 145125.86896790686 6172085.416192899, 125125.86896790686 6172085.416192899, 125125.86896790686 6192085.416192899))",0.0
142,142,"POLYGON ((125125.86896790686 6172085.416192899, 145125.86896790686 6172085.416192899, 145125.86896790686 6152085.416192899, 125125.86896790686 6152085.416192899, 125125.86896790686 6172085.416192899))",0.0
143,143,"POLYGON ((125125.86896790686 6152085.416192899, 145125.86896790686 6152085.416192899, 145125.86896790686 6132085.416192899, 125125.86896790686 6132085.416192899, 125125.86896790686 6152085.416192899))",0.0
144,144,"POLYGON ((125125.86896790686 6132085.416192899, 145125.86896790686 6132085.416192899, 145125.86896790686 6112085.416192899, 125125.86896790686 6112085.416192899, 125125.86896790686 6132085.416192899))",0.0
145,145,"POLYGON ((125125.86896790686 6112085.416192899, 145125.86896790686 6112085.416192899, 145125.86896790686 6092085.416192899, 125125.86896790686 6092085.416192899, 125125.86896790686 6112085.416192899))",0.0
146,146,"POLYGON ((125125.86896790686 6092085.416192899, 145125.86896790686 6092085.416192899, 145125.86896790686 6072085.416192899, 125125.86896790686 6072085.416192899, 125125.86896790686 6092085.416192899))",0.0
147,147,"POLYGON ((125125.86896790686 6072085.416192899, 145125.86896790686 6072085.416192899, 145125.86896790686 6052085.416192899, 125125.86896790686 6052085.416192899, 125125.86896790686 6072085.416192899))",0.0
148,148,"POLYGON ((125125.86896790686 6052085.416192899, 145125.86896790686 6052085.416192899, 145125.86896790686 6032085.416192899, 125125.86896790686 6032085.416192899, 125125.86896790686 6052085.416192899))",0.0
149,149,"POLYGON ((125125.86896790686 6032085.416192899, 145125.86896790686 6032085.416192899, 145125.86896790686 6012085.416192899, 125125.86896790686 6012085.416192899, 125125.86896790686 6032085.416192899))",0.0
150,150,"POLYGON ((125125.86896790686 6012085.416192899, 145125.86896790686 6012085.416192899, 145125.86896790686 5992085.416192899, 125125.86896790686 5992085.416192899, 125125.86896790686 6012085.416192899))",0.0
151,151,"POLYGON ((125125.86896790686 5992085.416192899, 145125.86896790686 5992085.416192899, 145125.86896790686 5972085.416192899, 125125.86896790686 5972085.416192899, 125125.86896790686 5992085.416192899))",0.0
152,152,"POLYGON ((125125.86896790686 5972085.416192899, 145125.86896790686 5972085.416192899, 145125.86896790686 5952085.416192899, 125125.86896790686 5952085.416192899, 125125.86896790686 5972085.416192899))",0.0
153,153,"POLYGON ((125125.86896790686 5952085.416192899, 145125.86896790686 5952085.416192899, 145125.86896790686 5932085.416192899, 125125.86896790686 5932085.416192899, 125125.86896790686 5952085.416192899))",0.0
154,154,"POLYGON ((125125.86896790686 5932085.416192899, 145125.86896790686 5932085.416192899, 145125.86896790686 5912085.416192899, 125125.86896790686 5912085.416192899, 125125.86896790686 5932085.416192899))",0.0
155,155,"POLYGON ((125125.86896790686 5912085.416192899, 145125.86896790686 5912085.416192899, 145125.86896790686 5892085.416192899, 125125.86896790686 5892085.416192899, 125125.86896790686 5912085.416192899))",0.0
156,156,"POLYGON ((125125.86896790686 5892085.416192899, 145125.86896790686 5892085.416192899, 145125.86896790686 5872085.416192899, 125125.86896790686 5872085.416192899, 125125.86896790686 5892085.416192899))",0.0
157,157,"POLYGON ((125125.86896790686 5872085.416192899, 145125.86896790686 5872085.416192899, 145125.86896790686 5852085.416192899, 125125.86896790686 5852085.416192899, 125125.86896790686 5872085.416192899))",0.0
158,158,"POLYGON ((125125.86896790686 5852085.416192899, 145125.86896790686 5852085.416192899, 145125.86896790686 5832085.416192899, 125125.86896790686 5832085.416192899, 125125.86896790686 5852085.416192899))",0.0
159,159,"POLYGON ((125125.86896790686 5832085.416192899, 145125.86896790686 5832085.416192899, 145125.86896790686 5812085.416192899, 125125.86896790686 5812085.416192899, 125125.86896790686 5832085.416192899))",0.0
160,160,"POLYGON ((145125.86896790686 6612085.416192899, 165125.86896790686 6612085.416192899, 165125.86896790686 6592085.416192899, 145125.86896790686 6592085.416192899, 145125.86896790686 6612085.416192899))",0.0
161,161,"POLYGON ((145125.86896790686 6592085.416192899, 165125.86896790686 6592085.416192899, 165125.86896790686 6572085.416192899, 145125.86896790686 6572085.416192899, 145125.86896790686 6592085.416192899))",0.0
162,162,"POLYGON ((145125.86896790686 6572085.416192899, 165125.86896790686 6572085.416192899, 165125.86896790686 6552085.416192899, 145125.86896790686 6552085.416192899, 145125.86896790686 6572085.416192899))",0.0
163,163,"POLYGON ((145125.86896790686 6552085.416192899, 165125.86896790686 6552085.416192899, 165125.86896790686 6532085.416192899, 145125.86896790686 6532085.416192899, 145125.86896790686 6552085.416192899))",0.0
164,164,"POLYGON ((145125.86896790686 6532085.416192899, 165125.86896790686 6532085.416192899, 165125.86896790686 6512085.416192899, 145125.86896790686 6512085.416192899, 145125.86896790686 6532085.416192899))",0.0
165,165,"POLYGON ((145125.86896790686 6512085.416192899, 165125.86896790686 6512085.416192899, 165125.86896790686 6492085.416192899, 145125.86896790686 6492085.416192899, 145125.86896790686 6512085.416192899))",0.0
166,166,"POLYGON ((145125.86896790686 6492085.416192899, 165125.86896790686 6492085.416192899, 165125.86896790686 6472085.416192899, 145125.86896790686 6472085.416192899, 145125.86896790686 6492085.416192899))",0.0
167,167,"POLYGON ((145125.86896790686 6472085.416192899, 165125.86896790686 6472085.416192899, 165125.86896790686 6452085.416192899, 145125.86896790686 6452085.416192899, 145125.86896790686 6472085.416192899))",0.0
168,168,"POLYGON ((145125.86896790686 6452085.416192899, 165125.86896790686 6452085.416192899, 165125.86896790686 6432085.416192899, 145125.86896790686 6432085.416192899, 145125.86896790686 6452085.416192899))",0.0
169,169,"POLYGON ((145125.86896790686 6432085.416192899, 165125.86896790686 6432085.416192899, 165125.86896790686 6412085.416192899, 145125.86896790686 6412085.416192899, 145125.86896790686 6432085.416192899))",0.0
170,170,"POLYGON ((145125.86896790686 6412085.416192899, 165125.86896790686 6412085.416192899, 165125.86896790686 6392085.416192899, 145125.86896790686 6392085.416192899, 145125.86896790686 6412085.416192899))",251188643150957.16
171,171,"POLYGON ((145125.86896790686 6392085.416192899, 165125.86896790686 6392085.416192899, 165125.86896790686 6372085.416192899, 145125.86896790686 6372085.416192899, 145125.86896790686 6392085.416192899))",5623413251903.49
172,172,"POLYGON ((145125.86896790686 6372085.416192899, 165125.86896790686 6372085.416192899, 165125.86896790686 6352085.416192899, 145125.86896790686 6352085.416192899, 145125.86896790686 6372085.416192899))",104847127835270.47
173,173,"POLYGON ((145125.86896790686 6352085.416192899, 165125.86896790686 6352085.416192899, 165125.86896790686 6332085.416192899, 145125.86896790686 6332085.416192899, 145125.86896790686 6352085.416192899))",1000000000000.0
174,174,"POLYGON ((145125.86896790686 6332085.416192899, 165125.86896790686 6332085.416192899, 165125.86896790686 6312085.416192899, 145125.86896790686 6312085.416192899, 145125.86896790686 6332085.416192899))",0.0
175,175,"POLYGON ((145125.86896790686 6312085.416192899, 165125.86896790686 6312085.416192899, 165125.86896790686 6292085.416192899, 145125.86896790686 6292085.416192899, 145125.86896790686 6312085.416192899))",0.0
176,176,"POLYGON ((145125.86896790686 6292085.416192899, 165125.86896790686 6292085.416192899, 165125.86896790686 6272085.416192899, 145125.86896790686 6272085.416192899, 145125.86896790686 6292085.416192899))",14215446857988.537
177,177,"POLYGON ((145125.86896790686 6272085.416192899, 165125.86896790686 6272085.416192899, 165125.86896790686 6252085.416192899, 145125.86896790686 6252085.416192899, 145125.86896790686 6272085.416192899))",0.0
178,178,"POLYGON ((145125.86896790686 6252085.416192899, 165125.86896790686 6252085.416192899, 165125.86896790686 6232085.416192899, 145125.86896790686 6232085.416192899, 145125.86896790686 6252085.416192899))",0.0
179,179,"POLYGON ((145125.86896790686 6232085.416192899, 165125.86896790686 6232085.416192899, 165125.86896790686 6212085.416192899, 145125.86896790686 6212085.416192899, 145125.86896790686 6232085.416192899))",0.0
180,180,"POLYGON ((145125.86896790686 6212085.416192899, 165125.86896790686 6212085.416192899, 165125.86896790686 6192085.416192899, 145125.86896790686 6192085.416192899, 145125.86896790686 6212085.416192899))",0.0
181,181,"POLYGON ((145125.86896790686 6192085.416192899, 165125.86896790686 6192085.416192899, 165125.86896790686 6172085.416192899, 145125.86896790686 6172085.416192899, 145125.86896790686 6192085.416192899))",0.0
182,182,"POLYGON ((145125.86896790686 6172085.416192899, 165125.86896790686 6172085.416192899, 165125.86896790686 6152085.416192899, 145125.86896790686 6152085.416192899, 145125.86896790686 6172085.416192899))",0.0
183,183,"POLYGON ((145125.86896790686 6152085.416192899, 165125.86896790686 6152085.416192899, 165125.86896790686 6132085.416192899, 145125.86896790686 6132085.416192899, 145125.86896790686 6152085.416192899))",0.0
184,184,"POLYGON ((145125.86896790686 6132085.416192899, 165125.86896790686 6132085.416192899, 165125.86896790686 6112085.416192899, 145125.86896790686 6112085.416192899, 145125.86896790686 6132085.416192899))",0.0
185,185,"POLYGON ((145125.86896790686 6112085.416192899, 165125.86896790686 6112085.416192899, 165125.86896790686 6092085.416192899, 145125.86896790686 6092085.416192899, 145125.86896790686 6112085.416192899))",0.0
186,186,"POLYGON ((145125.86896790686 6092085.416192899, 165125.86896790686 6092085.416192899, 165125.86896790686 6072085.416192899, 145125.86896790686 6072085.416192899, 145125.86896790686 6092085.416192899))",0.0
187,187,"POLYGON ((145125.86896790686 6072085.416192899, 165125.86896790686 6072085.416192899, 165125.86896790686 6052085.416192899, 145125.86896790686 6052085.416192899, 145125.86896790686 6072085.416192899))",0.0
188,188,"POLYGON ((145125.86896790686 6052085.416192899, 165125.86896790686 6052085.416192899, 165125.86896790686 6032085.416192899, 145125.86896790686 6032085.416192899, 145125.86896790686 6052085.416192899))",0.0
189,189,"POLYGON ((145125.86896790686 6032085.416192899, 165125.86896790686 6032085.416192899, 165125.86896790686 6012085.416192899, 145125.86896790686 6012085.416192899, 145125.86896790686 6032085.416192899))",0.0
190,190,"POLYGON ((145125.86896790686 6012085.416192899, 165125.86896790686 6012085.416192899, 165125.86896790686 5992085.416192899, 145125.86896790686 5992085.416192899, 145125.86896790686 6012085.416192899))",0.0
191,191,"POLYGON ((145125.86896790686 5992085.416192899, 165125.86896790686 5992085.416192899, 165125.86896790686 5972085.416192899, 145125.86896790686 5972085.416192899, 145125.86896790686 5992085.416192899))",0.0
192,192,"POLYGON ((145125.86896790686 5972085.416192899, 165125.86896790686 5972085.416192899, 165125.86896790686 5952085.416192899, 145125.86896790686 5952085.416192899, 145125.86896790686 5972085.416192899))",0.0
193,193,"POLYGON ((145125.86896790686 5952085.416192899, 165125.86896790686 5952085.416192899, 165125.86896790686 5932085.416192899, 145125.86896790686 5932085.416192899, 145125.86896790686 5952085.416192899))",0.0
194,194,"POLYGON ((145125.86896790686 5932085.416192899, 165125.86896790686 5932085.416192899, 165125.86896790686 5912085.416192899, 145125.86896790686 5912085.416192899, 145125.86896790686 5932085.416192899))",0.0
195,195,"POLYGON ((145125.86896790686 5912085.416192899, 165125.86896790686 5912085.416192899, 165125.86896790686 5892085.416192899, 145125.86896790686 5892085.416192899, 145125.86896790686 5912085.416192899))",0.0
196,196,"POLYGON ((145125.86896790686 5892085.416192899, 165125.86896790686 5892085.416192899, 165125.86896790686 5872085.416192899, 145125.86896790686 5872085.416192899, 145125.86896790686 5892085.416192899))",0.0
197,197,"POLYGON ((145125.86896790686 5872085.416192899, 165125.86896790686 5872085.416192899, 165125.86896790686 5852085.416192899, 145125.86896790686 5852085.416192899, 145125.86896790686 5872085.416192899))",0.0
198,198,"POLYGON ((145125.86896790686 5852085.416192899, 165125.86896790686 5852085.416192899, 165125.86896790686 5832085.416192899, 145125.86896790686 5832085.416192899, 145125.86896790686 5852085.416192899))",0.0
199,199,"POLYGON ((145125.86896790686 5832085.416192899, 165125.86896790686 5832085.416192899, 165125.86896790686 5812085.416192899, 145125.86896790686 5812085.416192899, 145125.86896790686 5832085.416192899))",0.0
200,200,"POLYGON ((165125.86896790686 6612085.416192899, 185125.86896790686 6612085.416192899, 185125.86896790686 6592085.416192899, 165125.86896790686 6592085.416192899, 165125.86896790686 6612085.416192899))",0.0
201,201,"POLYGON ((165125.86896790686 6592085.416192899, 185125.86896790686 6592085.416192899, 185125.86896790686 6572085.416192899, 165125.86896790686 6572085.416192899, 165125.86896790686 6592085.416192899))",0.0
202,202,"POLYGON ((165125.86896790686 6572085.416192899, 185125.86896790686 6572085.416192899, 185125.86896790686 6552085.416192899, 165125.86896790686 6552085.416192899, 165125.86896790686 6572085.416192899))",0.0
203,203,"POLYGON ((165125.86896790686 6552085.416192899, 185125.86896790686 6552085.416192899, 185125.86896790686 6532085.416192899, 165125.86896790686 6532085.416192899, 165125.86896790686 6552085.416192899))",0.0
204,204,"POLYGON ((165125.86896790686 6532085.416192899, 185125.86896790686 6532085.416192899, 185125.86896790686 6512085.416192899, 165125.86896790686 6512085.416192899, 165125.86896790686 6532085.416192899))",0.0
205,205,"POLYGON ((165125.86896790686 6512085.416192899, 185125.86896790686 6512085.416192899, 185125.86896790686 6492085.416192899, 165125.86896790686 6492085.416192899, 165125.86896790686 6512085.416192899))",0.0
206,206,"POLYGON ((165125.86896790686 6492085.416192899, 185125.86896790686 6492085.416192899, 185125.86896790686 6472085.416192899, 165125.86896790686 6472085.416192899, 165125.86896790686 6492085.416192899))",0.0
207,207,"POLYGON ((165125.86896790686 6472085.416192899, 185125.86896790686 6472085.416192899, 185125.86896790686 6452085.416192899, 165125.86896790686 6452085.416192899, 165125.86896790686 6472085.416192899))",0.0
208,208,"POLYGON ((165125.86896790686 6452085.416192899, 185125.86896790686 6452085.416192899, 185125.86896790686 6432085.416192899, 165125.86896790686 6432085.416192899, 165125.86896790686 6452085.416192899))",0.0
209,209,"POLYGON ((165125.86896790686 6432085.416192899, 185125.86896790686 6432085.416192899, 185125.86896790686 6412085.416192899, 165125.86896790686 6412085.416192899, 165125.86896790686 6432085.416192899))",0.0
210,210,"POLYGON ((165125.86896790686 6412085.416192899, 185125.86896790686 6412085.416192899, 185125.86896790686 6392085.416192899, 165125.86896790686 6392085.416192899, 165125.86896790686 6412085.416192899))",0.0
